Lipid Name	Lipid Unique Identifier	Precursor m/z	Precursor Retention Time (sec)	Precursor Drift Time (ms)	Precursor CCS	Identification Charge	LMP	HMP	cf	neutromers_to_extract	literature_n	Adduct	Adduct_cf	dt_x	id_index	mz	z	rt	dt_y	n_isos	mass	mzs	abundances	m-1_mz	m-1_abundance	m_end+1_mz	m_end+1_abundance	rt_min	rt_max	baseline_signal	signal_2_noise	mads	dt_list	num_scans_combined	id_path	mzml_path	summed_signal	Chromatography_Division_Scores	Chromatography_Division_Error	filename	updated	dt_min	dt_max
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.645	828.7144716	2319.72	38.691	300.0	1			C48H91NO8	3		M+NH4	C48H95N2O8	38.691	336	828.7144716	1	38.662	38.691	3	828.7144716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.645	809.6960837	2319.72	38.691	300.0	1			C48H91NO8	3		M+NH4-[H2O]	C48H93N2O7	38.691	342	809.6960837	1	38.662	38.691	3	809.6960837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.645	815.659306	2319.72	38.691	300.0	1			C48H91NO8	3		M+Na-[H2O]	C48H89NO7Na	38.691	343	815.659306	1	38.662	38.691	3	815.659306	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.645	833.6698693	2319.72	38.691	300.0	1			C48H91NO8	3		M+Na	C48H91NO8Na	38.691	345	833.6698693	1	38.662	38.691	3	833.6698693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.645	793.6773613	2319.72	38.691	300.0	1			C48H91NO8	3		M+H-[H20]	C48H90NO7	38.691	349	793.6773613	1	38.662	38.691	3	793.6773613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.645	811.6879246	2319.72	38.691	300.0	1			C48H91NO8	3		M+H	C48H92NO8	38.691	352	811.6879246	1	38.662	38.691	3	811.6879246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.653	828.7144716	2319.72	39.157	303.5	1			C48H91NO8	3		M+NH4	C48H95N2O8	39.157	337	828.7144716	1	38.662	39.157	3	828.7144716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.653	815.659306	2319.72	39.157	303.5	1			C48H91NO8	3		M+Na-[H2O]	C48H89NO7Na	39.157	338	815.659306	1	38.662	39.157	3	815.659306	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.653	793.6773613	2319.72	39.157	303.5	1			C48H91NO8	3		M+H-[H20]	C48H90NO7	39.157	339	793.6773613	1	38.662	39.157	3	793.6773613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.653	833.6698693	2319.72	39.157	303.5	1			C48H91NO8	3		M+Na	C48H91NO8Na	39.157	340	833.6698693	1	38.662	39.157	3	833.6698693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.653	811.6879246	2319.72	39.157	303.5	1			C48H91NO8	3		M+H	C48H92NO8	39.157	341	811.6879246	1	38.662	39.157	3	811.6879246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.653	809.6960837	2319.72	39.157	303.5	1			C48H91NO8	3		M+NH4-[H2O]	C48H93N2O7	39.157	344	809.6960837	1	38.662	39.157	3	809.6960837													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/16:0	LPC 0:0/16:0_17.045_0.486	501.320206	1022.7	29.146	228.75	1			C24H50NO7P	3		M+Na-[H2O]	C24H48NO6PNa	29.146	14	501.320206	1	17.045	29.146	3	501.320206	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/16:0	LPC 0:0/16:0_17.045_0.486	519.3307693	1022.7	29.146	228.75	1			C24H50NO7P	3		M+Na	C24H50NO7PNa	29.146	16	519.3307693	1	17.045	29.146	3	519.3307693													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/18:0	LPC 0:0/18:0_20.446_0.499	547.3610693	1226.76	29.946	234.71	1			C26H54NO7P	3		M+Na	C26H54NO7PNa	29.946	45	547.3610693	1	20.446	29.946	3	547.3610693													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/18:3	LPC 0:0/18:3_17.047_0.487	519.3310246	1022.82	29.24	229.42	1			C26H48NO7P	3		M+H	C26H49NO7P	29.24	18	519.3310246	1	17.047	29.24	3	519.3310246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/18:3	LPC 0:0/18:3_17.047_0.487	501.3204613	1022.82	29.24	229.42	1			C26H48NO7P	3		M+H-[H20]	C26H47NO6P	29.24	20	501.3204613	1	17.047	29.24	3	501.3204613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/18:3	LPC 0:0/18:3_17.047_0.487	523.302406	1022.82	29.24	229.42	1			C26H48NO7P	3		M+Na-[H2O]	C26H46NO6PNa	29.24	21	523.302406	1	17.047	29.24	3	523.302406													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/20:3	LPC 0:0/20:3_20.446_0.501	551.333106	1226.76	30.089	235.75	1			C28H52NO7P	3		M+Na-[H2O]	C28H50NO6PNa	30.089	38	551.333106	1	20.446	30.089	3	551.333106													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/20:3	LPC 0:0/20:3_21.065_0.505	547.3611246	1263.9	30.302	237.35	1			C28H52NO7P	3		M+H	C28H53NO7P	30.302	48	547.3611246	1	21.065	30.302	3	547.3611246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 0:0/20:3	LPC 0:0/20:3_21.065_0.505	551.332506	1263.9	30.302	237.35	1			C28H52NO7P	3		M+Na-[H2O]	C28H50NO6PNa	30.302	51	551.332506	1	21.065	30.302	3	551.332506													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 22:6/0:0	LPC 22:6/0:0_14.955_0.493	569.3449246	897.3	29.58	231.89	1			C30H50NO7P	3		M+H	C30H51NO7P	29.58	0	569.3449246	1	14.955	29.58	3	569.3449246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
LPC 22:6/0:0	LPC 22:6/0:0_14.955_0.493	591.3268693	897.3	29.58	231.89	1			C30H50NO7P	3		M+Na	C30H50NO7PNa	29.58	1	591.3268693	1	14.955	29.58	3	591.3268693													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 15:0_18:1(d7)	PC 15:0_18:1(d7)_34.689_0.607	752.6300837	2081.34	36.395	282.83	1			C41H73[2H]7NO8P	3		M+NH4-[H2O]	C41H73[2H]7N2O7PH2	36.395	150	752.6300837	1	34.689	36.395	3	752.6300837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 15:0_18:1(d7)	PC 15:0_18:1(d7)_34.689_0.607	758.593306	2081.34	36.395	282.83	1			C41H73[2H]7NO8P	3		M+Na-[H2O]	C41H73[2H]7NO7PNa	36.395	151	758.593306	1	34.689	36.395	3	758.593306	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 15:0_18:1(d7)	PC 15:0_18:1(d7)_34.689_0.607	776.6038693	2081.34	36.395	282.83	1			C41H73[2H]7NO8P	3		M+Na	C41H73[2H]7NO8PNa	36.395	153	776.6038693	1	34.689	36.395	3	776.6038693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 15:0_18:1(d7)	PC 15:0_18:1(d7)_34.689_0.607	754.6219246	2081.34	36.395	282.83	1			C41H73[2H]7NO8P	3		M+H	C41H73[2H]7NO8PH	36.395	154	754.6219246	1	34.689	36.395	3	754.6219246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 16:0_22:6	PC 16:0_22:6_33.209_0.615	811.547206	1992.54	36.929	286.79	1			C46H80NO8P	3		M+Na-[H2O]	C46H78NO7PNa	36.929	92	811.547206	1	33.209	36.929	3	811.547206	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 16:0_22:6	PC 16:0_22:6_33.209_0.615	789.5652613	1992.54	36.929	286.79	1			C46H80NO8P	3		M+H-[H20]	C46H79NO7P	36.929	93	789.5652613	1	33.209	36.929	3	789.5652613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 16:0_22:6	PC 16:0_22:6_33.209_0.615	829.5577693	1992.54	36.929	286.79	1			C46H80NO8P	3		M+Na	C46H80NO8PNa	36.929	94	829.5577693	1	33.209	36.929	3	829.5577693	(829.5426499281866, 830.5487885477867, 831.5555369662369)	(85173.0, 23895.0, 3968.0)	(828.5470738423339,)	(173026.0,)	(832.5728720686873,)	(167975.0,)	32.933033333333	33.450833333333	82.28429999999999		[0.0, 0.0, 0.0]		17.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[1496423.0, 404145.0, 59987.0]	OUCH		Out.tsv	True	36.855576	37.938384
PC 16:0_22:6	PC 16:0_22:6_33.209_0.615	807.5758246	1992.54	36.929	286.79	1			C46H80NO8P	3		M+H	C46H81NO8P	36.929	95	807.5758246	1	33.209	36.929	3	807.5758246	(807.5618781492207, 808.5644332917158, 809.593154432)	(1160100.0, 326238.0, 0.0)	(806.559944935779,)	(2286663.0,)	(810.601819348,)	(2.0,)	32.933033333333	33.450833333333	389.1825	[2980.8637335954213, 838.264824343335, 0.0]	[0.0, 0.0, 0.0]		17.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[23244832.0, 6712691.0, 74.0]	OUCH		Out.tsv	True	36.855576	37.938384
PC 22:6_22:6	PC 22:6_22:6_30.448_0.636	877.5861837	1826.88	38.179	296.11	1			C52H80NO8P	3		M+NH4-[H2O]	C52H82N2O7P	38.179	66	877.5861837	1	30.448	38.179	3	877.5861837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 22:6_22:6	PC 22:6_22:6_30.448_0.636	879.5780246	1826.88	38.179	296.11	1			C52H80NO8P	3		M+H	C52H81NO8P	38.179	70	879.5780246	1	30.448	38.179	3	879.5780246	(879.5605601546579, 880.5657970666118, 881.5893823220391)	(39272.0, 9718.5, 222.5)	(878.5558973492152,)	(68438.5,)	(882.6040193480001,)	(0.0,)	30.307166666667	30.598733333333	120.0906	[327.01976674277586, 80.92640056757149, 1.852767826957314]	[0.0, 0.0, 0.017006283137902756]		10.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[378625.0, 93964.0, 9120.0]	OUCH		Out.tsv	True	37.777968	38.539944
PC 26:2_26:4	PC 26:2_26:4_39.410_0.709	1007.767506	2364.6	42.519	328.56	1			C60H108NO8P	3		M+Na-[H2O]	C60H106NO7PNa	42.519	375	1007.767506	1	39.41	42.519	3	1007.767506													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 32:0	PC 32:0_35.633_0.605	735.5761246	2137.98	36.279	281.98	1			C40H80NO8P	3		M+H	C40H81NO8P	36.279	156	735.5761246	1	35.633	36.279	3	735.5761246	(735.5674616887126, 736.5712187133612, 737.5756601404254)	(2762231.5, 705995.5, 123889.0)	(734.5643890561142,)	(5285837.5,)	(738.602119348,)	(0.0,)	35.4936	35.85065	464.7951		[0.0, 0.0, 0.0]		12.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[33125628.0, 8772285.0, 1500811.0]	OUCH		Out.tsv	True	35.612352	37.015992
PC 32:0	PC 32:0_35.633_0.605	757.5580693	2137.98	36.279	281.98	1			C40H80NO8P	3		M+Na	C40H80NO8PNa	36.279	157	757.5580693	1	35.633	36.279	3	757.5580693	(757.5512363301295, 758.5508311030786, 759.5736982988896)	(48255.0, 11671.0, 471.0)	(756.5427901057831,)	(124015.0,)	(760.5806049898563,)	(2477637.0,)	35.4612	35.786	115.6428		[0.0, 0.0, 0.013803729263031528]		11.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[607427.0, 146570.0, 10737.0]	OUCH		Out.tsv	True	35.612352	37.015992
PC 32:0	PC 32:0_35.633_0.605	739.547506	2137.98	36.279	281.98	1			C40H80NO8P	3		M+Na-[H2O]	C40H78NO7PNa	36.279	159	739.547506	1	35.633	36.279	3	739.547506	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 32:0	PC 32:0_35.633_0.605	752.6026716	2137.98	36.279	281.98	1			C40H80NO8P	3		M+NH4	C40H84N2O8P	36.279	160	752.6026716	1	35.633	36.279	3	752.6026716													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.614	767.578506	2230.32	36.862	286.32	1			C42H84NO8P	3		M+Na-[H2O]	C42H82NO7PNa	36.862	264	767.578506	1	37.172	36.862	3	767.578506	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.614	780.6336716	2230.32	36.862	286.32	1			C42H84NO8P	3		M+NH4	C42H88N2O8P	36.862	265	780.6336716	1	37.172	36.862	3	780.6336716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.614	745.5965613	2230.32	36.862	286.32	1			C42H84NO8P	3		M+H-[H20]	C42H83NO7P	36.862	266	745.5965613	1	37.172	36.862	3	745.5965613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.614	785.5890693	2230.32	36.862	286.32	1			C42H84NO8P	3		M+Na	C42H84NO8PNa	36.862	267	785.5890693	1	37.172	36.862	3	785.5890693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
PC 34:0	PC 34:0_37.172_0.614	763.6071246	2230.32	36.862	286.32	1			C42H84NO8P	3		M+H	C42H85NO8P	36.862	268	763.6071246	1	37.172	36.862	3	763.6071246	(763.5969090878914, 764.6004832753505, 765.604716508963)	(1454057.5, 372347.5, 58841.5)	(762.5939939568584,)	(2884651.5,)	(766.633119348,)	(0.0,)	37.051466666667	37.343683333333	361.38374999999996	[4023.5829640928796, 1030.33824846856, 162.82276112304442]	[0.0, 0.0, 0.0]		10.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[15519945.0, 4019681.0, 635914.0]	OUCH		Out.tsv	True	36.574848	37.818072
